review_id,review_date,student_id,course_id,instructor_id,rating_score,clean_text,sentiment_label,sentiment_score,dominant_topic,keyword_tags,confidence_level
4098,3/16/2025,391,16,43,4,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852286
4099,10/15/2024,2503,107,22,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.89959484
4100,9/30/2024,2790,21,58,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.866466
4101,5/11/2025,2565,119,67,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991003
4102,8/30/2024,105,60,67,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8850008
4103,10/27/2024,2943,51,43,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8853368
4104,6/1/2024,392,79,26,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646616
4105,4/16/2025,2325,91,60,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88452893
4106,10/15/2024,2939,96,37,3,neither bad nor great just average learning experience,Neutral,-0.016666666666666597,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.9110486
4107,1/15/2025,2039,84,56,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.885632
4108,8/22/2024,1904,72,36,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845658
4109,3/14/2025,760,72,30,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89987963
4110,6/23/2024,2857,88,8,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8850007
4111,1/12/2025,1827,46,27,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.9108344
4112,6/13/2024,1233,143,6,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88500184
4113,11/18/2024,2109,105,18,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998859
4114,8/2/2024,2445,87,1,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988595
4115,9/2/2024,2302,74,13,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8850017
4116,2/22/2025,46,88,53,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88500166
4117,10/20/2024,1221,89,51,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456655
4118,6/1/2024,2790,101,51,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991
4119,6/18/2024,1907,134,16,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
4120,5/14/2025,505,24,21,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8664664
4121,7/3/2024,1034,56,21,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991
4122,3/29/2025,1744,12,6,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8849056
4123,5/31/2024,1990,150,39,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
4124,9/14/2024,994,28,13,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998785
4125,7/8/2024,22,103,27,4,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
4126,5/18/2024,25,80,62,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89987844
4127,12/23/2024,980,113,66,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456774
4128,7/8/2024,505,124,68,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89988416
4129,8/7/2024,282,27,10,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991003
4130,10/17/2024,2265,142,46,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
4131,5/9/2025,654,21,53,2,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083425
4132,4/13/2025,84,44,65,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8849988
4133,2/28/2025,608,42,52,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88490295
4134,4/27/2025,2040,79,18,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998781
4135,5/24/2024,228,93,56,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856319
4136,9/17/2024,2621,54,28,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083425
4137,9/5/2024,483,145,30,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856321
4138,1/5/2025,878,146,59,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.884566
4139,7/9/2024,1319,150,39,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399098
4140,1/29/2025,1320,67,15,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083413
4141,4/19/2025,1244,53,43,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8850021
4142,12/14/2024,1684,118,61,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
4143,5/12/2025,1650,89,47,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845648
4144,4/30/2025,380,98,19,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88563174
4145,1/7/2025,1620,5,39,2,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083425
4146,11/28/2024,2304,51,59,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.89959514
4147,5/23/2024,151,18,60,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
4148,4/30/2025,2368,116,11,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533807
4149,8/14/2024,2088,24,55,3,content decent delivery could been better,Neutral,0.3333333333333333,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8854666
4150,5/10/2025,384,110,37,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083425
4151,9/14/2024,1820,125,47,3,neither bad nor great just average learning experience,Neutral,-0.016666666666666597,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.9110486
4152,3/21/2025,2632,3,31,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399101
4153,6/8/2024,262,11,14,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845667
4154,2/19/2025,2166,36,45,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845663
4155,4/2/2025,2237,132,24,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
4156,11/14/2024,2055,85,48,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646634
4157,4/6/2025,2948,73,35,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89987683
4158,10/31/2024,2819,126,65,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998858
4159,9/26/2024,875,104,36,4,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
4160,10/8/2024,2077,112,37,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88453114
4161,11/11/2024,2667,63,49,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845677
4162,7/13/2024,255,116,47,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646634
4163,12/10/2024,1851,116,70,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8849995
4164,6/26/2024,767,131,60,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8664663
4165,11/11/2024,422,129,50,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8849998
4166,7/25/2024,880,12,73,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998859
4167,4/1/2025,1531,109,42,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88454765
4168,2/27/2025,150,116,3,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646646
